"specphe.name"	"specphe.locusId"	"specphe.lrn"	"specphe.t"	"specphe.short"	"specphe.Group"	"specphe.Condition_1"	"specphe.Concentration_1"	"specphe.Units_1"	"specphe.Condition_2"	"specphe.Concentration_2"	"specphe.Units_2"
"334"	"set1IT058"	14222	-1.53562750142107	-11.6716887421085	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"335"	"set1IT058"	14734	-1.03721812757899	-6.95365851943973	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"336"	"set1IT058"	16469	-3.29194501311988	-7.73748205338655	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"337"	"set1IT058"	17315	-1.11665829595931	-7.69523155735098	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"338"	"set1IT058"	17515	8.17367810125499	56.1136533912346	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"339"	"set1IT058"	17517	8.46611823296663	67.5644450913464	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"340"	"set1IT058"	17519	4.85570647724849	11.877596903333	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"341"	"set1IT058"	17584	1.37938501132749	11.2571719920972	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"342"	"set1IT058"	18005	-1.31436633814564	-9.54706054445327	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"343"	"set1IT058"	18191	-1.4487295740846	-6.61383333416897	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"344"	"set1IT058"	18258	-1.37460466636199	-8.26144116557748	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"345"	"set1IT058"	1937020	-1.35198677905026	-5.76850321478404	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"346"	"set1IT058"	1937025	5.74457028512049	52.0447110422083	"D-Serine (C)"	"carbon source"	"D-Serine"	20	"mM"	NA	NA	NA
"347"	"set1IT059"	15733	-2.01094356654181	-5.70446040964316	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"348"	"set1IT059"	15823	-2.08034383602575	-5.55467567156739	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"349"	"set1IT060"	14266	-1.28755911250774	-6.59046996367565	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"350"	"set1IT060"	15733	-1.77885564812007	-5.4399892081122	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"351"	"set1IT060"	15823	-2.60867802766843	-7.01322985523587	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"352"	"set1IT060"	15862	-1.17356807290755	-5.44148314994767	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"353"	"set1IT060"	17303	-1.64087869543807	-9.18835881978736	"casaminos (C)"	"carbon source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"354"	"set1IT061"	14808	-5.18852512667857	-6.15103508161525	"NAG (C)"	"carbon source"	"N-Acetyl-D-Glucosamine"	20	"mM"	NA	NA	NA
"355"	"set1IT061"	14809	-1.14401450077917	-7.70968238596807	"NAG (C)"	"carbon source"	"N-Acetyl-D-Glucosamine"	20	"mM"	NA	NA	NA
"356"	"set1IT062"	14808	-4.78436558926926	-6.52230439999587	"NAG (C)"	"carbon source"	"N-Acetyl-D-Glucosamine"	20	"mM"	NA	NA	NA
"357"	"set1IT062"	14809	-1.21877124998776	-8.59653309608183	"NAG (C)"	"carbon source"	"N-Acetyl-D-Glucosamine"	20	"mM"	NA	NA	NA
"358"	"set1IT063"	14743	-2.06476488840768	-8.43878665648224	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"359"	"set1IT063"	14808	-5.64905859116725	-5.49093959443133	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"360"	"set1IT063"	15935	-3.92583094894639	-9.69457870813248	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"361"	"set1IT063"	16276	-1.13220234753289	-6.87618253344861	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"362"	"set1IT064"	14743	-1.34078231752436	-5.70499051946182	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"363"	"set1IT064"	14808	-4.79703918701459	-6.5395817298311	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"364"	"set1IT064"	15935	-3.65319357656493	-9.30321088856643	"D-Glucosamine Hydrochloride (C)"	"carbon source"	"D-Glucosamine Hydrochloride"	20	"mM"	NA	NA	NA
"365"	"set1IT065"	15935	-2.35920422426865	-8.04378223912457	"D-Mannose (C)"	"carbon source"	"D-Mannose"	20	"mM"	NA	NA	NA
"366"	"set1IT066"	15935	-3.14796324423672	-8.80197057261483	"D-Mannose (C)"	"carbon source"	"D-Mannose"	20	"mM"	NA	NA	NA
"367"	"set1IT067"	17166	-1.87278680596176	-12.3864936483649	"D-Galacturonic Acid (C) MOPS"	"carbon source"	"D-Galacturonic Acid monohydrate"	20	"mM"	NA	NA	NA
"368"	"set1IT067"	17587	-1.95603906296167	-12.2125552876579	"D-Galacturonic Acid (C) MOPS"	"carbon source"	"D-Galacturonic Acid monohydrate"	20	"mM"	NA	NA	NA
"369"	"set1IT068"	17166	-1.87022213794751	-10.5149818220451	"D-Galacturonic Acid (C) MOPS"	"carbon source"	"D-Galacturonic Acid monohydrate"	20	"mM"	NA	NA	NA
"370"	"set1IT068"	17587	-1.98807722396009	-11.8141649966553	"D-Galacturonic Acid (C) MOPS"	"carbon source"	"D-Galacturonic Acid monohydrate"	20	"mM"	NA	NA	NA
"371"	"set1IT071"	15310	4.59095103578183	26.5555179355188	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"372"	"set1IT071"	15863	-3.04391152360876	-5.48594044413766	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"373"	"set1IT071"	15864	-3.19843843914352	-6.44626769290418	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"374"	"set1IT071"	15865	-3.87538398301134	-6.44874830491843	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"375"	"set1IT071"	15866	-4.14850563959349	-6.30806119384441	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"376"	"set1IT071"	15901	4.39319781239877	26.5428439208695	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"377"	"set1IT071"	15902	4.24124284682922	26.0304361234836	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"378"	"set1IT071"	16097	2.00405482066938	6.1583051619989	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"379"	"set1IT071"	16413	-1.14729302268592	-5.35667708585958	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"380"	"set1IT071"	16414	-1.34364615247011	-6.33525019901227	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"381"	"set1IT071"	16415	-1.02349753524057	-5.11074489129786	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"382"	"set1IT072"	15310	4.53188385076285	23.4107710395995	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"383"	"set1IT072"	15863	-3.43606916962703	-6.44548535397739	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"384"	"set1IT072"	15864	-2.20005161232609	-6.23601429242838	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"385"	"set1IT072"	15865	-3.38333025959228	-7.27824926141308	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"386"	"set1IT072"	15866	-3.67836300863165	-6.10415608707882	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"387"	"set1IT072"	15900	1.09554569761664	5.13899511329565	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"388"	"set1IT072"	15901	4.3119429283695	23.8931334025648	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"389"	"set1IT072"	15902	4.13449186603702	24.2424221634573	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"390"	"set1IT072"	16097	1.82047033213046	8.7378249139255	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"391"	"set1IT072"	16414	-1.42134469639181	-6.88112377034298	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"392"	"set1IT072"	16415	-1.36955151048578	-5.87584634042991	"L-Arginine (N)"	"nitrogen source"	"L-Arginine"	10	"mM"	NA	NA	NA
"393"	"set1IT073"	18165	-3.12768750404349	-15.0055665522008	"L-Aspartic Acid (N)"	"nitrogen source"	"L-Aspartic Acid"	6	"mM"	NA	NA	NA
"394"	"set1IT074"	18165	-2.96548774905432	-14.3915508996037	"L-Aspartic Acid (N)"	"nitrogen source"	"L-Aspartic Acid"	6	"mM"	NA	NA	NA
"395"	"set1IT075"	14258	1.07526208293822	8.67816082259273	"L-Serine (N)"	"nitrogen source"	"L-Serine"	20	"mM"	NA	NA	NA
"396"	"set1IT077"	15885	-2.93316165375553	-6.51406876461653	"L-Asparagine (N)"	"nitrogen source"	"L-Asparagine"	20	"mM"	NA	NA	NA
"397"	"set1IT078"	15885	-4.41942678396945	-7.33076963280084	"L-Asparagine (N)"	"nitrogen source"	"L-Asparagine"	20	"mM"	NA	NA	NA
"398"	"set1IT080"	17129	-1.42921137806924	-7.65694646083912	"L-Glutamine (N)"	"nitrogen source"	"L-Glutamine"	20	"mM"	NA	NA	NA
"399"	"set1IT081"	14589	-2.64311009675727	-9.36190562749257	"Glycine (N)"	"nitrogen source"	"Glycine"	20	"mM"	NA	NA	NA
"400"	"set1IT081"	15782	-1.35933820918737	-5.06644771331163	"Glycine (N)"	"nitrogen source"	"Glycine"	20	"mM"	NA	NA	NA
"401"	"set1IT082"	14589	-2.85393032105619	-9.42136822956584	"Glycine (N)"	"nitrogen source"	"Glycine"	20	"mM"	NA	NA	NA
"402"	"set1IT083"	16760	-1.55481032265024	-5.20175639908669	"L-Alanine (N)"	"nitrogen source"	"L-Alanine"	20	"mM"	NA	NA	NA
"403"	"set1IT084"	16760	-1.68759118319962	-6.63460480187949	"L-Alanine (N)"	"nitrogen source"	"L-Alanine"	20	"mM"	NA	NA	NA
"404"	"set1IT085"	15723	-1.24731681860045	-5.92154399180367	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"405"	"set1IT085"	16469	-3.60060697102184	-8.94001614885389	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"406"	"set1IT085"	17515	2.52394591768355	18.6494634102137	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"407"	"set1IT085"	17517	2.47909585176785	20.279503727756	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"408"	"set1IT085"	17519	1.50107795008482	8.00241495770778	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"409"	"set1IT085"	1937025	2.14153516100208	18.8087241459377	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"410"	"set1IT086"	15723	-1.48170076563167	-5.98061034009054	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"411"	"set1IT086"	16469	-3.84166574363782	-9.8440302134113	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"412"	"set1IT086"	17515	2.59984444929113	18.1940204838148	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"413"	"set1IT086"	17517	2.55607816813414	20.8859921724895	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"414"	"set1IT086"	17519	1.55307297251415	7.3974250568811	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"415"	"set1IT086"	1937025	2.12854804768145	16.9755648718463	"D-Serine (N)"	"nitrogen source"	"D-Serine"	20	"mM"	NA	NA	NA
"416"	"set1IT087"	14589	-2.21635646647402	-8.16354065446065	"D-Alanine (N)"	"nitrogen source"	"D-Alanine"	20	"mM"	NA	NA	NA
"417"	"set1IT087"	15311	-1.99682756674572	-8.13983037593943	"D-Alanine (N)"	"nitrogen source"	"D-Alanine"	20	"mM"	NA	NA	NA
"418"	"set1IT088"	14589	-2.89142713862855	-10.321548918533	"D-Alanine (N)"	"nitrogen source"	"D-Alanine"	20	"mM"	NA	NA	NA
"419"	"set1IT088"	15311	-3.25176293872051	-9.03411366387717	"D-Alanine (N)"	"nitrogen source"	"D-Alanine"	20	"mM"	NA	NA	NA
"420"	"set1IT089"	15458	1.53537845677163	5.40155216818809	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"421"	"set1IT089"	16097	-1.77347615355768	-5.70490670784195	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"422"	"set1IT089"	17557	-1.52091288513916	-9.45274651727386	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"423"	"set1IT089"	17601	-1.08261019484	-6.62089446911544	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"424"	"set1IT089"	17602	-1.06842089670514	-5.63752247985878	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"425"	"set1IT089"	17603	-1.24022230269725	-6.8373633203679	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"426"	"set1IT089"	17604	-1.12987862775964	-6.08335185078586	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"427"	"set1IT089"	17605	-1.05486634688015	-7.39652289852386	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"428"	"set1IT089"	18082	-1.73205532125137	-9.43211077164077	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"429"	"set1IT090"	15458	1.27107969835131	5.5597103255263	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"430"	"set1IT090"	16097	-1.94109018831944	-6.34213333902379	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"431"	"set1IT090"	17557	-1.31069817876089	-8.46641956330977	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"432"	"set1IT090"	17601	-1.11159052842739	-6.73402117188824	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"433"	"set1IT090"	17603	-1.37313759789232	-7.51600489550956	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"434"	"set1IT090"	17604	-1.36013924544136	-7.14101722188824	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"435"	"set1IT090"	17605	-1.29989309887196	-8.7448087262444	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"436"	"set1IT090"	18082	-1.57916824897032	-7.9713537176006	"Gly-DL-Asp (N)"	"nitrogen source"	"Gly-DL-Asp"	20	"mM"	NA	NA	NA
"437"	"set1IT091"	15458	1.93667839347177	5.89413381577414	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"438"	"set1IT091"	16995	1.3692374359822	9.43296351317638	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"439"	"set1IT091"	17603	-1.20094753032209	-7.09487142885355	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"440"	"set1IT091"	17604	-1.12131824413505	-5.15556535434805	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"441"	"set1IT091"	17605	-1.02874900414547	-7.60285646927892	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"442"	"set1IT092"	15458	2.03620747317522	5.00136343053963	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"443"	"set1IT092"	17602	-1.39003950810521	-7.43292120688794	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"444"	"set1IT092"	17603	-1.01064968713778	-6.11611410301956	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"445"	"set1IT092"	17604	-1.42423031044936	-6.84942015915219	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"446"	"set1IT092"	17605	-1.1153320749142	-7.57144513680459	"Gly-Glu (N)"	"nitrogen source"	"Gly-Glu"	20	"mM"	NA	NA	NA
"447"	"set1IT093"	14563	-1.32668988742859	-6.47829824920199	"casaminos (N)"	"nitrogen source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"448"	"set1IT094"	14563	-1.09095766004935	-6.72443654059943	"casaminos (N)"	"nitrogen source"	"casamino acids"	2	"mg/mL"	NA	NA	NA
"449"	"set1IT095"	14353	-1.60796066644348	-5.37812912447115	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"450"	"set1IT095"	14589	-2.00341283322689	-7.0623671064701	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"451"	"set1IT095"	14699	-1.08574846280672	-6.44491284949988	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"452"	"set1IT095"	14973	-2.72146683361544	-8.09865832534758	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"453"	"set1IT095"	15417	-4.5852920636618	-10.68956452993	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"454"	"set1IT095"	15419	-5.18151712354792	-6.12888690518672	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"455"	"set1IT095"	15420	-5.27988802005593	-6.26459719835162	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"456"	"set1IT095"	15421	-5.46142186439649	-7.45625589165321	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"457"	"set1IT095"	15982	-1.35015209911462	-6.6535378222683	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"458"	"set1IT095"	16014	1.45437937487381	12.8207968289351	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"459"	"set1IT095"	16094	-1.55677853910333	-9.71599599928148	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"460"	"set1IT095"	16433	-1.55709910836162	-5.50573085201987	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"461"	"set1IT095"	16616	-2.36308616884024	-9.02825443525681	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"462"	"set1IT095"	16995	-1.34550358866917	-6.12949262764098	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"463"	"set1IT095"	17148	-1.35307332408367	-7.6319607344325	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"464"	"set1IT095"	17150	1.42206642806547	9.41669591491593	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"465"	"set1IT095"	17460	2.87143666652001	25.2871074198248	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"466"	"set1IT095"	17494	-2.04014435764192	-13.5980120606245	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"467"	"set1IT095"	17568	1.04039882254644	9.46599879893093	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"468"	"set1IT095"	17588	-1.49092708181859	-11.7126547373596	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"469"	"set1IT095"	17772	-1.03587565989914	-6.58881786193274	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"470"	"set1IT095"	18050	1.04319516615651	7.6235275519758	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"471"	"set1IT095"	18243	4.09113376740654	36.1342229142468	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"472"	"set1IT095"	18411	-2.58025279790122	-12.2323266360353	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"473"	"set1IT096"	14589	-2.00981915807886	-9.58788716018269	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"474"	"set1IT096"	14973	-2.04423226936326	-6.4957272777745	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"475"	"set1IT096"	15417	-4.9332409902791	-9.97794471951602	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"476"	"set1IT096"	15418	-5.33205942132082	-7.27082401800239	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"477"	"set1IT096"	15419	-4.36234141172756	-6.00920887790631	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"478"	"set1IT096"	15420	-5.04950849891188	-7.21672228898581	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"479"	"set1IT096"	16616	-1.90663112676686	-8.28126223119096	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"480"	"set1IT096"	17460	1.74965935572889	14.8314021214915	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"481"	"set1IT096"	17494	-1.60887159411715	-11.7442476209895	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"482"	"set1IT096"	18243	2.3443234594939	20.8473295796834	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"483"	"set1IT096"	18411	-2.33803073357273	-12.7676418513433	"Putrescine (N)"	"nitrogen source"	"Putrescine Dihydrochloride"	20	"mM"	NA	NA	NA
"484"	"set2IT005"	17704	1.92135873794275	6.96363095168155	"Adenosine (N)"	"nitrogen source"	"Adenosine"	2	"mM"	NA	NA	NA
"485"	"set2IT006"	17704	1.88737755201475	7.21878690735887	"Adenosine (N)"	"nitrogen source"	"Adenosine"	2	"mM"	NA	NA	NA
"486"	"set2IT018"	16124	-2.79147591060419	-7.33258842291255	"Chlorite 0.4 mM"	"stress"	"Sodium Chlorite"	0.4	"mM"	NA	NA	NA
"487"	"set2IT018"	1936996	1.2232069632684	9.28925284610975	"Chlorite 0.4 mM"	"stress"	"Sodium Chlorite"	0.4	"mM"	NA	NA	NA
"488"	"set2IT019"	14597	-2.0090492576762	-5.38873279346702	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"489"	"set2IT019"	15028	2.40017613006132	11.0741179332358	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"490"	"set2IT019"	15345	5.10505869570528	9.19619709819675	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"491"	"set2IT019"	15454	5.11810503789442	17.1658025465832	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"492"	"set2IT019"	15746	-1.42755921983263	-5.19877092276489	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"493"	"set2IT019"	16276	1.57070014060538	9.98954003723623	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"494"	"set2IT019"	17187	2.75481091185732	5.22343555300838	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"495"	"set2IT019"	17328	-1.2147224285421	-5.37545079812209	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"496"	"set2IT019"	17428	2.57584885053355	6.50171580541058	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"497"	"set2IT019"	17470	-1.31778636281198	-7.17333322720612	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"498"	"set2IT019"	17529	-1.09187734687958	-5.50966335718424	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"499"	"set2IT019"	18265	2.95596927776183	21.1601579380759	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"500"	"set2IT019"	18311	1.45925958881223	8.81493078889301	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"501"	"set2IT019"	18312	1.46830641436074	7.94508221710814	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"502"	"set2IT019"	18313	1.62336580754025	11.4301510828258	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
